,Open Price,Close Price,High Price,Low Price,Volume,target,Year,Month,Day,Dayofweek
749,1241.25,1243.72,1245.09,1229.51,2959271168,1,2011,12,21,2
750,1243.72,1254.0,1255.22,1243.72,2695881984,1,2011,12,22,3
751,1254.0,1265.33,1265.42,1254.0,1668695168,1,2011,12,23,4
752,1265.02,1265.43,1269.37,1262.3,1466030336,0,2011,12,27,1
753,1265.38,1249.64,1265.85,1248.64,1669037056,1,2011,12,28,2
754,1249.75,1263.02,1263.54,1249.75,1592420608,0,2011,12,29,3
755,1262.82,1257.6,1264.12,1257.46,1550071040,1,2011,12,30,4
756,1258.86,1277.06,1284.62,1258.86,2970814976,1,2012,1,3,1
757,1277.03,1277.3,1278.73,1268.1,2795990016,1,2012,1,4,2
758,1277.3,1281.06,1283.05,1265.26,3359864320,0,2012,1,5,3
759,1280.93,1277.81,1281.84,1273.34,2847214336,1,2012,1,6,4
760,1277.83,1280.7,1281.99,1274.55,2671441920,1,2012,1,9,0
761,1280.77,1292.08,1296.46,1280.77,3141745664,1,2012,1,10,1
762,1292.02,1292.48,1293.8,1285.41,2879639040,1,2012,1,11,2
763,1292.48,1295.5,1296.82,1285.77,2906614016,0,2012,1,12,3
764,1294.82,1289.09,1294.82,1277.58,2838163456,1,2012,1,13,4
765,1290.22,1293.67,1303.0,1290.22,3090556160,1,2012,1,17,1
766,1293.65,1308.04,1308.11,1290.99,3230565120,1,2012,1,18,2
767,1308.07,1314.5,1315.49,1308.07,3510139136,1,2012,1,19,3
768,1314.49,1315.38,1315.38,1309.17,3303236352,1,2012,1,20,4
769,1315.29,1316.0,1322.28,1309.89,2925873408,0,2012,1,23,0
770,1315.96,1314.65,1315.96,1306.06,2796354048,1,2012,1,24,1
771,1314.4,1326.06,1328.3,1307.65,3411213056,0,2012,1,25,2
772,1326.28,1318.43,1333.47,1313.6,3638448128,0,2012,1,26,3
773,1318.25,1316.33,1320.06,1311.72,2958420224,0,2012,1,27,4
774,1316.16,1313.01,1316.16,1300.49,2721155584,0,2012,1,30,0
775,1313.53,1312.41,1321.41,1306.69,3053168640,1,2012,1,31,1
776,1312.45,1324.09,1330.52,1312.45,3325932032,1,2012,2,1,2
777,1324.24,1325.54,1329.19,1321.57,2854860544,1,2012,2,2,3
778,1326.21,1344.9,1345.34,1326.21,3281180928,0,2012,2,3,4
779,1344.32,1344.33,1344.36,1337.52,2514188032,1,2012,2,6,0
780,1344.33,1347.05,1349.24,1335.92,2690060288,1,2012,2,7,1
781,1347.04,1349.96,1351.0,1341.95,3077168640,1,2012,2,8,2
782,1349.97,1351.95,1354.32,1344.63,3236186368,0,2012,2,9,3
783,1351.21,1342.64,1351.21,1337.35,2738615296,1,2012,2,10,4
784,1343.06,1351.77,1353.35,1343.06,2637392896,0,2012,2,13,0
785,1351.3,1350.5,1351.3,1340.83,2901536512,0,2012,2,14,1
786,1350.52,1343.23,1355.87,1340.8,3053199360,1,2012,2,15,2
787,1342.61,1358.04,1359.02,1341.22,2994727936,1,2012,2,16,3
788,1358.06,1361.23,1363.4,1357.24,2999121664,1,2012,2,17,4
789,1361.22,1362.21,1367.76,1358.11,2729615872,0,2012,2,21,1
790,1362.11,1357.66,1362.7,1355.53,2637444608,1,2012,2,22,2
791,1357.53,1363.46,1364.24,1352.28,2724010240,1,2012,2,23,3
792,1363.46,1365.74,1368.92,1363.46,2451468032,1,2012,2,24,4
793,1365.2,1367.59,1371.94,1354.92,2781081344,1,2012,2,27,0
794,1367.56,1372.18,1373.09,1365.97,2610212352,0,2012,2,28,1
795,1372.2,1365.68,1378.04,1363.81,3290898176,1,2012,2,29,2
796,1365.9,1374.09,1376.17,1365.9,2792396032,0,2012,3,1,3
797,1374.09,1369.63,1374.53,1366.42,2278062848,0,2012,3,2,4
798,1369.59,1364.33,1369.59,1359.13,2485167872,0,2012,3,5,0
799,1363.63,1343.36,1363.63,1340.03,2999861504,1,2012,3,6,1
800,1343.39,1352.63,1354.85,1343.39,2612579584,1,2012,3,7,2
801,1352.65,1365.91,1368.72,1352.65,2548914944,1,2012,3,8,3
802,1365.97,1370.87,1374.76,1365.97,2613808384,1,2012,3,9,4
803,1370.78,1371.09,1373.04,1366.69,2186984192,1,2012,3,12,0
804,1371.92,1395.95,1396.13,1371.92,3245730048,0,2012,3,13,1
805,1395.95,1394.28,1399.42,1389.97,3473037568,1,2012,3,14,2
806,1394.17,1402.6,1402.63,1392.78,3211907584,1,2012,3,15,3
807,1402.55,1404.17,1405.88,1401.47,3859239424,1,2012,3,16,4
808,1404.17,1409.75,1414.0,1402.43,2983668992,0,2012,3,19,0
809,1409.59,1405.52,1409.59,1397.68,2767961344,0,2012,3,20,1
810,1405.52,1402.89,1407.75,1400.64,2668419584,0,2012,3,21,2
811,1402.89,1392.78,1402.89,1388.73,2753503232,1,2012,3,22,3
812,1392.78,1397.11,1399.18,1386.87,2587079936,1,2012,3,23,4
813,1397.11,1416.51,1416.58,1397.11,2592750592,0,2012,3,26,0
814,1416.55,1412.52,1419.15,1411.95,2547069696,0,2012,3,27,1
815,1412.52,1405.54,1413.65,1397.2,2811076096,0,2012,3,28,2
816,1405.39,1403.28,1405.39,1391.56,2781933056,1,2012,3,29,3
817,1403.31,1408.47,1410.89,1401.42,2682129408,1,2012,3,30,4
818,1408.47,1419.04,1422.38,1404.46,2529153536,0,2012,4,2,0
819,1418.98,1413.38,1419.0,1404.62,2821361408,0,2012,4,3,1
820,1413.09,1398.96,1413.09,1394.09,2791510528,0,2012,4,4,2
821,1398.79,1398.08,1401.6,1392.92,2422629888,0,2012,4,5,3
822,1397.45,1382.2,1397.45,1378.24,2249713664,0,2012,4,9,0
823,1382.18,1358.59,1383.01,1357.38,3374127872,1,2012,4,10,1
824,1358.98,1368.71,1374.71,1358.98,2643195136,1,2012,4,11,2
825,1368.77,1387.57,1388.13,1368.77,2517299456,0,2012,4,12,3
826,1387.61,1370.26,1387.61,1369.85,2801548032,0,2012,4,13,4
827,1370.27,1369.57,1379.66,1365.38,2691892992,1,2012,4,16,0
828,1369.57,1390.78,1392.76,1369.57,2538191616,0,2012,4,17,1
829,1390.78,1385.14,1390.78,1383.29,2568561408,0,2012,4,18,2
830,1385.08,1376.92,1390.46,1370.3,3255023616,1,2012,4,19,3
831,1376.96,1378.53,1387.4,1376.96,3091626752,0,2012,4,20,4
832,1378.53,1366.94,1378.53,1358.79,2773441280,1,2012,4,23,0
833,1366.97,1371.97,1375.57,1366.82,2817043456,1,2012,4,24,1
834,1372.11,1390.69,1391.37,1372.11,2934680320,1,2012,4,25,2
835,1390.64,1399.98,1402.09,1387.28,2889449472,1,2012,4,26,3
836,1400.19,1403.36,1406.64,1397.31,2648865536,0,2012,4,27,4
837,1403.26,1397.91,1403.26,1394.0,2487847168,1,2012,4,30,0
838,1397.86,1405.82,1415.32,1395.73,2702438144,0,2012,5,1,1
839,1405.5,1402.31,1405.5,1393.92,2615044096,0,2012,5,2,2
840,1402.32,1391.57,1403.07,1388.71,2640128512,0,2012,5,3,3
841,1391.51,1369.1,1391.51,1367.96,2702180608,1,2012,5,4,4
842,1368.79,1369.58,1373.91,1363.94,2579226112,0,2012,5,7,0
843,1369.16,1363.72,1369.16,1347.75,2961381120,0,2012,5,8,1
844,1363.2,1354.58,1363.73,1343.13,3106173440,1,2012,5,9,2
845,1354.58,1357.99,1365.88,1354.58,2985365504,0,2012,5,10,3
846,1358.11,1353.39,1365.66,1348.89,3013364224,0,2012,5,11,4
847,1351.93,1338.35,1351.93,1336.61,2757943808,0,2012,5,14,0
848,1338.36,1330.66,1344.94,1328.41,2991398400,0,2012,5,15,1
849,1330.78,1324.8,1341.78,1324.79,3135032832,0,2012,5,16,2
850,1324.82,1304.86,1326.36,1304.86,3272380672,0,2012,5,17,3
851,1305.05,1295.22,1312.24,1291.98,3453523456,1,2012,5,18,4
852,1295.73,1315.99,1316.39,1295.73,2814310144,1,2012,5,21,0
853,1316.09,1316.63,1328.49,1310.04,2895759872,1,2012,5,22,1
854,1316.02,1318.86,1320.71,1296.53,3181024768,1,2012,5,23,2
855,1318.72,1320.68,1324.14,1310.5,2964714496,0,2012,5,24,3
856,1320.81,1317.82,1324.2,1314.23,2067168256,1,2012,5,25,4
857,1318.9,1332.42,1334.93,1318.9,2482685696,0,2012,5,29,1
858,1331.25,1313.32,1331.25,1310.76,2547636480,0,2012,5,30,2
859,1313.09,1310.33,1319.74,1298.9,3186918144,0,2012,5,31,3
860,1309.87,1278.04,1309.87,1277.25,3415756288,1,2012,6,1,4
861,1278.29,1278.18,1282.55,1266.74,2925743872,1,2012,6,4,0
862,1277.82,1285.5,1287.62,1274.16,2521037824,1,2012,6,5,1
863,1285.61,1315.13,1315.13,1285.61,3067481344,0,2012,6,6,2
864,1316.15,1314.99,1329.05,1312.68,3168669952,1,2012,6,7,3
865,1314.99,1325.66,1325.81,1307.77,2575132672,0,2012,6,8,4
866,1325.72,1308.93,1335.52,1307.73,2581347072,1,2012,6,11,0
867,1309.4,1324.18,1324.31,1306.62,2564031744,0,2012,6,12,1
868,1324.02,1314.88,1327.28,1310.51,2610095360,1,2012,6,13,2
869,1314.88,1329.1,1333.68,1314.14,2696746240,1,2012,6,14,3
870,1329.19,1342.84,1343.32,1329.19,3167400448,1,2012,6,15,4
871,1342.42,1344.78,1348.22,1334.46,2342517504,1,2012,6,18,0
872,1344.83,1357.98,1363.46,1344.83,2774966272,0,2012,6,19,1
873,1358.04,1355.69,1361.57,1346.45,2723128576,0,2012,6,20,2
874,1355.43,1325.51,1358.27,1324.41,3095294464,1,2012,6,21,3
875,1325.92,1335.02,1337.82,1325.92,3517373184,0,2012,6,22,4
876,1334.9,1313.72,1334.9,1309.27,2579506432,1,2012,6,25,0
877,1314.09,1319.99,1324.24,1310.3,2459718656,1,2012,6,26,1
878,1320.71,1331.85,1334.4,1320.71,2326194432,0,2012,6,27,2
879,1331.52,1329.04,1331.52,1313.29,2901347584,1,2012,6,28,3
880,1330.12,1362.16,1362.17,1330.12,3277864192,1,2012,6,29,4
881,1362.33,1365.51,1366.35,1355.7,2388538112,1,2012,7,2,0
882,1365.75,1374.02,1374.81,1363.53,1421065600,0,2012,7,3,1
883,1373.72,1367.58,1373.85,1363.02,2092733056,0,2012,7,5,3
884,1367.09,1354.68,1367.09,1348.03,2036946048,0,2012,7,6,4
885,1354.66,1352.46,1354.87,1346.65,2067345280,0,2012,7,9,0
886,1352.96,1341.47,1361.54,1336.27,2478515968,0,2012,7,10,1
887,1341.4,1341.45,1345.0,1333.25,2444739584,0,2012,7,11,2
888,1341.29,1334.76,1341.29,1325.41,2760233728,1,2012,7,12,3
889,1334.81,1356.78,1357.7,1334.81,2313337856,0,2012,7,13,4
890,1356.5,1353.64,1357.26,1348.51,2135434496,1,2012,7,16,0
891,1353.68,1363.67,1365.36,1345.07,2611356160,1,2012,7,17,1
892,1363.58,1372.78,1375.26,1358.96,2661639680,1,2012,7,18,2
893,1373.01,1376.51,1380.39,1371.21,3032438016,0,2012,7,19,3
894,1376.51,1362.66,1376.51,1362.19,3019690752,0,2012,7,20,4
895,1362.34,1350.52,1362.34,1337.56,2663518720,0,2012,7,23,0
896,1350.52,1338.31,1351.53,1329.24,2810725888,0,2012,7,24,1
897,1338.35,1337.89,1343.98,1331.5,2779960832,1,2012,7,25,2
898,1338.17,1360.02,1363.13,1338.17,3170288896,1,2012,7,26,3
899,1360.05,1385.97,1389.19,1360.05,3204292352,0,2012,7,27,4
900,1385.94,1385.3,1391.74,1381.37,2198459392,0,2012,7,30,0
901,1385.27,1379.32,1387.16,1379.17,2627405056,0,2012,7,31,1
902,1379.32,1375.32,1385.03,1373.35,2858612736,0,2012,8,1,2
903,1375.13,1365.0,1375.13,1354.65,2814296320,1,2012,8,2,3
904,1365.45,1390.99,1394.16,1365.45,2485537792,1,2012,8,3,4
905,1391.04,1394.23,1399.63,1391.04,2183063808,1,2012,8,6,0
906,1394.46,1401.35,1407.14,1394.46,2520875264,1,2012,8,7,1
907,1401.23,1402.22,1404.14,1396.13,2281894144,1,2012,8,8,2
908,1402.26,1402.8,1405.95,1398.8,2245058048,1,2012,8,9,3
909,1402.58,1405.87,1405.98,1395.62,1998504704,0,2012,8,10,4
910,1405.87,1404.11,1405.87,1397.32,1789627904,0,2012,8,13,0
911,1404.36,1403.93,1410.03,1400.6,2103192192,1,2012,8,14,1
912,1403.89,1405.53,1407.73,1401.83,2071898240,1,2012,8,15,2
913,1405.57,1415.51,1417.44,1404.15,2455936000,1,2012,8,16,3
914,1415.84,1418.16,1418.71,1414.67,2178864896,0,2012,8,17,4
915,1417.85,1418.13,1418.13,1412.12,2071203840,0,2012,8,20,0
916,1418.13,1413.17,1426.68,1410.86,2438501888,1,2012,8,21,1
917,1413.09,1413.49,1416.12,1406.78,2215447040,0,2012,8,22,2
918,1413.49,1402.08,1413.49,1400.5,2081928832,1,2012,8,23,3
919,1401.99,1411.13,1413.46,1398.04,1965535360,0,2012,8,24,4
920,1411.13,1410.44,1416.17,1409.11,1832939008,0,2012,8,27,0
921,1410.44,1409.3,1413.63,1405.59,1910649472,1,2012,8,28,1
922,1409.32,1410.49,1413.95,1406.57,1848679168,0,2012,8,29,2
923,1410.08,1399.48,1410.08,1397.01,1813632384,1,2012,8,30,3
924,1400.07,1406.58,1413.09,1398.96,2176367360,0,2012,8,31,4
925,1406.54,1404.94,1409.31,1396.56,2244396032,0,2012,9,4,1
926,1404.94,1403.44,1408.81,1401.25,2231959808,1,2012,9,5,2
927,1403.74,1432.12,1432.12,1403.74,2872367872,1,2012,9,6,3
928,1432.12,1437.92,1437.92,1431.45,2748948736,0,2012,9,7,4
929,1437.92,1429.08,1438.74,1428.98,2424416000,1,2012,9,10,0
930,1429.13,1433.56,1437.76,1429.13,2656675584,1,2012,9,11,1
931,1433.56,1436.56,1439.15,1432.99,2537528576,1,2012,9,12,2
932,1436.56,1459.99,1463.76,1435.34,3247702272,1,2012,9,13,3
933,1460.07,1465.77,1474.51,1460.07,3599742976,0,2012,9,14,4
934,1465.42,1461.19,1465.63,1457.55,2602903040,0,2012,9,17,0
935,1461.19,1459.32,1461.47,1456.13,2448868864,1,2012,9,18,1
936,1459.5,1461.05,1465.15,1457.88,2579526144,0,2012,9,19,2
937,1461.05,1460.26,1461.23,1449.98,2531112448,0,2012,9,20,3
938,1460.34,1460.15,1467.07,1459.51,3669391104,0,2012,9,21,4
939,1459.76,1456.89,1460.72,1452.06,2206336256,0,2012,9,24,0
940,1456.94,1441.59,1463.24,1441.59,2688997632,0,2012,9,25,1
941,1441.6,1433.32,1441.6,1430.53,2585943040,1,2012,9,26,2
942,1433.36,1447.15,1450.2,1433.36,2263153152,0,2012,9,27,3
943,1447.13,1440.67,1447.13,1435.6,2598823168,1,2012,9,28,4
944,1440.9,1444.49,1457.14,1440.9,2567686912,1,2012,10,1,0
945,1444.99,1445.75,1451.52,1439.01,2413026816,1,2012,10,2,1
946,1446.05,1450.99,1454.3,1441.99,2681101568,1,2012,10,3,2
947,1451.08,1461.4,1463.14,1451.08,2695824896,0,2012,10,4,3
948,1461.4,1460.93,1470.96,1456.89,2388411648,0,2012,10,5,4
949,1460.93,1455.88,1460.93,1453.1,1723877760,0,2012,10,8,0
950,1455.9,1441.48,1455.9,1441.18,2424861184,0,2012,10,9,1
951,1441.48,1432.56,1442.52,1430.64,2387523584,1,2012,10,10,2
952,1432.82,1432.84,1443.9,1432.82,2821839104,0,2012,10,11,3
953,1432.84,1428.59,1438.43,1425.53,2503552256,1,2012,10,12,4
954,1428.75,1440.13,1441.31,1427.24,2621603584,1,2012,10,15,0
955,1440.31,1454.92,1455.51,1440.31,2681115392,1,2012,10,16,1
956,1454.22,1460.91,1462.2,1453.35,2774791424,0,2012,10,17,2
957,1460.94,1457.34,1464.02,1452.63,2912234496,0,2012,10,18,3
958,1457.34,1433.19,1457.34,1429.85,3164576256,1,2012,10,19,4
959,1433.21,1433.82,1435.46,1422.06,2451591680,0,2012,10,22,0
960,1433.74,1413.11,1433.74,1407.56,2817011712,0,2012,10,23,1
961,1413.2,1408.75,1420.04,1407.1,2629265408,1,2012,10,24,2
962,1409.74,1412.97,1421.12,1405.14,2713621760,0,2012,10,25,3
963,1412.97,1411.94,1417.09,1403.28,2611889152,1,2012,10,26,4
964,1410.99,1412.16,1418.76,1405.95,2664626432,1,2012,10,31,2
965,1412.2,1427.59,1428.35,1412.2,2901243392,0,2012,11,1,3
966,1427.59,1414.2,1434.27,1412.91,2878274048,1,2012,11,2,4
967,1414.2,1417.26,1419.9,1408.13,2113877760,1,2012,11,5,0
968,1417.26,1428.39,1433.38,1417.26,2510130944,0,2012,11,6,1
969,1428.27,1394.53,1428.27,1388.14,3302018048,0,2012,11,7,2
970,1394.53,1377.51,1401.23,1377.51,2913768448,1,2012,11,8,3
971,1377.55,1379.85,1391.39,1373.03,2664900096,1,2012,11,9,4
972,1379.86,1380.03,1384.87,1377.19,1901482880,0,2012,11,12,0
973,1380.03,1374.53,1388.81,1371.39,2568527872,0,2012,11,13,1
974,1374.64,1355.49,1380.13,1352.5,3004890112,0,2012,11,14,2
975,1355.41,1353.33,1360.62,1348.05,2829366016,1,2012,11,15,3
976,1353.36,1359.88,1362.03,1343.35,3189220096,1,2012,11,16,4
977,1359.88,1386.89,1386.89,1359.88,2566569984,1,2012,11,19,0
978,1386.82,1387.81,1389.77,1377.04,2468820736,1,2012,11,20,1
979,1387.79,1391.03,1391.25,1386.39,1983645184,1,2012,11,21,2
980,1391.03,1409.15,1409.16,1391.03,1076849280,0,2012,11,23,4
981,1409.15,1406.29,1409.15,1397.68,2219507712,0,2012,11,26,0
982,1406.29,1398.94,1409.01,1398.03,2392028160,1,2012,11,27,1
983,1398.77,1409.93,1410.31,1385.43,2421342208,1,2012,11,28,2
984,1409.96,1415.95,1419.7,1409.04,2419182592,1,2012,11,29,3
985,1415.95,1416.18,1418.86,1411.63,2801806592,0,2012,11,30,4
986,1416.34,1409.46,1423.73,1408.46,2281195264,0,2012,12,3,0
987,1409.46,1407.05,1413.14,1403.65,2469204224,1,2012,12,4,1
988,1407.05,1409.28,1415.56,1398.23,3171015168,1,2012,12,5,2
989,1409.43,1413.94,1413.95,1405.93,2425363968,1,2012,12,6,3
990,1413.95,1418.07,1420.34,1410.9,2273362432,1,2012,12,7,4
991,1418.07,1418.55,1421.64,1415.64,2167821568,1,2012,12,10,0
992,1418.55,1427.84,1434.27,1418.55,2808635904,1,2012,12,11,1
993,1427.84,1428.48,1438.59,1426.76,2726354432,0,2012,12,12,2
994,1428.48,1419.45,1431.36,1416.0,2409715456,0,2012,12,13,3
995,1419.45,1413.58,1419.45,1411.88,2298406912,1,2012,12,14,4
996,1413.54,1430.36,1430.67,1413.54,2534176768,1,2012,12,17,0
997,1430.47,1446.79,1448.0,1430.47,3155838464,0,2012,12,18,1
998,1446.79,1435.81,1447.75,1435.8,2694482688,1,2012,12,19,2
999,1435.81,1443.69,1443.7,1432.82,2534014720,0,2012,12,20,3
1000,1443.67,1430.15,1443.67,1422.58,3893680896,0,2012,12,21,4
1001,1430.15,1426.66,1430.15,1424.66,883946816,0,2012,12,24,0
1002,1426.66,1419.83,1429.42,1416.43,1601730048,0,2012,12,26,2
1003,1419.83,1418.1,1422.8,1401.8,2048989952,0,2012,12,27,3
1004,1418.1,1402.43,1418.1,1401.58,1691097088,1,2012,12,28,4
1005,1402.43,1426.19,1426.74,1398.11,2355100672,1,2012,12,31,0
1006,1426.19,1462.42,1462.43,1426.19,3047091200,0,2013,1,2,2
1007,1462.42,1459.37,1465.47,1455.53,2757592320,1,2013,1,3,3
1008,1459.37,1466.47,1467.94,1458.99,2364151808,0,2013,1,4,4
1009,1466.47,1461.89,1466.47,1456.62,2299511296,0,2013,1,7,0
1010,1461.89,1457.15,1461.89,1451.64,2534517504,1,2013,1,8,1
1011,1457.15,1461.02,1464.73,1457.15,2513124608,1,2013,1,9,2
1012,1461.02,1472.12,1472.3,1461.02,2642916608,0,2013,1,10,3
1013,1472.12,1472.05,1472.75,1467.58,2328726784,0,2013,1,11,4
1014,1472.05,1470.68,1472.05,1465.69,2211488512,1,2013,1,14,0
1015,1470.67,1472.34,1473.31,1463.76,2352399616,1,2013,1,15,1
1016,1472.33,1472.63,1473.96,1467.6,2380557312,1,2013,1,16,2
1017,1472.63,1480.94,1485.16,1472.63,2900223488,1,2013,1,17,3
1018,1480.95,1485.98,1485.98,1475.81,3075044352,1,2013,1,18,4
1019,1485.98,1492.56,1492.56,1481.16,2602278400,1,2013,1,22,1
1020,1492.56,1494.81,1496.13,1489.9,2551816192,1,2013,1,23,2
1021,1494.81,1494.82,1502.27,1489.46,2708512256,1,2013,1,24,3
1022,1494.82,1502.96,1503.26,1494.82,2604334336,0,2013,1,25,4
1023,1502.96,1500.18,1503.23,1496.33,2483448064,1,2013,1,28,0
1024,1500.18,1507.84,1509.35,1498.09,3078575872,0,2013,1,29,1
1025,1507.84,1501.96,1509.94,1500.11,2638528512,0,2013,1,30,2
1026,1501.96,1498.11,1504.19,1496.76,2794149376,1,2013,1,31,3
1027,1498.11,1513.17,1514.41,1498.11,2769569280,0,2013,2,1,4
1028,1513.17,1495.71,1513.17,1495.02,2497009408,1,2013,2,4,0
1029,1495.71,1511.29,1514.96,1495.71,2778005248,1,2013,2,5,1
1030,1511.29,1512.12,1512.53,1504.71,2654409216,0,2013,2,6,2
1031,1512.12,1509.39,1512.9,1498.49,2659883008,1,2013,2,7,3
1032,1509.39,1517.93,1518.31,1509.39,2177459200,0,2013,2,8,4
1033,1517.93,1517.01,1518.31,1513.61,1916249088,1,2013,2,11,0
1034,1517.01,1519.43,1522.29,1515.61,2390769152,1,2013,2,12,1
1035,1519.43,1520.33,1524.69,1515.93,2424434176,1,2013,2,13,2
1036,1520.33,1521.38,1523.14,1514.02,2767451392,0,2013,2,14,3
1037,1521.38,1519.79,1524.24,1514.14,2795484416,1,2013,2,15,4
1038,1519.79,1530.94,1530.94,1519.79,2605791232,0,2013,2,19,1
1039,1530.94,1511.95,1530.94,1511.41,2777031168,0,2013,2,20,2
1040,1511.95,1502.42,1511.95,1497.29,2897103872,1,2013,2,21,3
1041,1502.42,1515.6,1515.64,1502.42,2389545472,0,2013,2,22,4
1042,1515.6,1487.85,1525.84,1487.85,2818686464,1,2013,2,25,0
1043,1487.85,1496.94,1498.99,1485.01,2779543808,1,2013,2,26,1
1044,1496.94,1515.99,1520.08,1494.88,2350627840,0,2013,2,27,2
1045,1515.99,1514.68,1525.34,1514.46,2583326464,1,2013,2,28,3
1046,1514.68,1518.2,1519.99,1501.48,2460533248,1,2013,3,1,4
1047,1518.2,1525.2,1525.27,1512.29,2210966016,1,2013,3,4,0
1048,1525.2,1539.79,1543.47,1525.2,2433201920,1,2013,3,5,1
1049,1539.79,1541.46,1545.25,1538.11,2440709120,1,2013,3,6,2
1050,1541.46,1544.26,1545.78,1541.46,2269886720,1,2013,3,7,3
1051,1544.26,1551.18,1552.48,1542.94,2391305728,1,2013,3,8,4
1052,1551.15,1556.22,1556.27,1547.36,2152889344,0,2013,3,11,0
1053,1556.22,1552.48,1556.77,1548.24,2257275904,1,2013,3,12,1
1054,1552.48,1554.52,1556.39,1548.25,1963053184,1,2013,3,13,2
1055,1554.52,1563.23,1563.32,1554.52,2248894976,0,2013,3,14,3
1056,1563.21,1560.7,1563.62,1555.74,3631645184,0,2013,3,15,4
1057,1560.7,1552.1,1560.7,1545.13,2208194048,0,2013,3,18,0
1058,1552.1,1548.34,1557.25,1538.57,2656339456,1,2013,3,19,1
1059,1548.34,1558.71,1561.56,1548.34,2325885696,0,2013,3,20,2
1060,1558.71,1545.8,1558.71,1543.55,2402292224,1,2013,3,21,3
1061,1545.9,1556.89,1557.74,1545.9,2171814144,0,2013,3,22,4
1062,1556.89,1551.69,1564.91,1546.22,2363089664,1,2013,3,25,0
1063,1551.69,1563.77,1563.95,1551.69,2025087360,0,2013,3,26,1
1064,1563.75,1562.85,1564.07,1551.9,1991147264,1,2013,3,27,2
1065,1562.86,1569.19,1570.28,1561.08,2335138816,0,2013,3,28,3
1066,1569.18,1562.17,1570.57,1558.47,1894537088,1,2013,4,1,0
1067,1562.17,1570.25,1573.66,1562.17,2228523520,0,2013,4,2,1
1068,1570.25,1553.69,1571.47,1549.8,2718304768,1,2013,4,3,2
1069,1553.69,1559.98,1562.6,1552.52,2292545024,0,2013,4,4,3
1070,1559.98,1553.28,1559.98,1539.5,2490326272,1,2013,4,5,4
1071,1553.26,1563.07,1563.07,1548.63,1997336704,1,2013,4,8,0
1072,1563.11,1568.61,1573.89,1560.92,2262605312,1,2013,4,9,1
1073,1568.61,1587.73,1589.07,1568.61,2356268288,1,2013,4,10,2
1074,1587.73,1593.37,1597.35,1586.17,2508482560,0,2013,4,11,3
1075,1593.3,1588.85,1593.3,1579.97,2189404928,0,2013,4,12,4
1076,1588.84,1552.36,1588.84,1552.28,3177816064,1,2013,4,15,0
1077,1552.36,1574.57,1575.35,1552.36,2518243072,0,2013,4,16,1
1078,1574.57,1552.01,1574.57,1543.69,3065464320,0,2013,4,17,2
1079,1552.03,1541.61,1554.38,1536.03,2738673920,1,2013,4,18,3
1080,1541.61,1555.25,1555.89,1539.4,2759939584,1,2013,4,19,4
1081,1555.25,1562.5,1565.55,1548.19,2198682368,1,2013,4,22,0
1082,1562.5,1578.78,1579.58,1562.5,2590714624,1,2013,4,23,1
1083,1578.78,1578.79,1583.0,1575.8,2711995904,1,2013,4,24,2
1084,1578.93,1585.16,1592.64,1578.93,2905171712,0,2013,4,25,3
1085,1585.16,1582.24,1585.78,1577.56,2409670912,1,2013,4,26,4
1086,1582.34,1593.61,1596.65,1582.34,2058840320,1,2013,4,29,0
1087,1593.58,1597.57,1597.57,1586.5,2644747264,0,2013,4,30,1
1088,1597.55,1582.7,1597.55,1581.28,2432679680,1,2013,5,1,2
1089,1582.77,1597.59,1598.6,1582.77,2233604608,1,2013,5,2,3
1090,1597.6,1614.42,1618.46,1597.6,2408386304,1,2013,5,3,4
1091,1614.4,1617.5,1619.77,1614.21,2157986048,1,2013,5,6,0
1092,1617.55,1625.96,1626.03,1616.64,2301795328,1,2013,5,7,1
1093,1625.95,1632.69,1632.78,1622.7,2352571904,0,2013,5,8,2
1094,1632.69,1626.67,1635.01,1623.09,2376016384,1,2013,5,9,3
1095,1626.69,1633.7,1633.7,1623.71,2113801728,1,2013,5,10,4
1096,1632.1,1633.77,1636.0,1626.74,1994097152,1,2013,5,13,0
1097,1633.75,1650.34,1651.1,1633.75,2381521152,1,2013,5,14,1
1098,1649.13,1658.78,1661.49,1646.68,2426122240,0,2013,5,15,2
1099,1658.07,1650.47,1660.51,1648.6,2628972800,1,2013,5,16,3
1100,1652.45,1667.47,1667.47,1652.45,2471076352,0,2013,5,17,4
1101,1665.71,1666.29,1672.84,1663.52,2091839872,1,2013,5,20,0
1102,1666.2,1669.16,1674.93,1662.67,2304099328,0,2013,5,21,1
1103,1669.39,1655.35,1687.18,1648.86,3025117696,0,2013,5,22,2
1104,1651.62,1650.51,1655.5,1636.42,2694768896,0,2013,5,23,3
1105,1646.67,1649.6,1649.78,1636.88,1910777472,1,2013,5,24,4
1106,1652.63,1660.06,1674.21,1652.63,2309734144,0,2013,5,28,1
1107,1656.57,1648.36,1656.57,1640.05,2270627072,1,2013,5,29,2
1108,1649.14,1654.41,1661.91,1648.61,2320693248,0,2013,5,30,3
1109,1652.13,1630.74,1658.99,1630.74,2830406912,1,2013,5,31,4
1110,1631.71,1640.42,1640.42,1622.72,2650504192,0,2013,6,3,0
1111,1640.73,1631.38,1646.53,1623.62,2524012032,0,2013,6,4,1
1112,1629.05,1608.9,1629.31,1607.09,2569944576,1,2013,6,5,2
